t	v
0.0	-80.0
0.0003343464501276276	-80.00019269757667
0.0023795560181610856	-80.0008115837302
0.009234428350476772	-80.00074980983004
0.023103205238014336	-79.99711009780349
0.0369719821255519	-79.99168911699493
0.06193727691931411	-79.97917229207395
0.08690257171307632	-79.96501345693754
0.11186786650683853	-79.9497268704388
0.1686022256305141	-79.91235494342426
0.2253365847541897	-79.87240505699555
0.3712189461061923	-79.76240620026857
0.5171013074581949	-79.64521879578997
0.6629836688101975	-79.52410441740798
0.8088660301622002	-79.40085573130003
0.9547483915142028	-79.27648752511404
1.2109581212255909	-79.05739231426972
1.467167850936979	-78.83850997518773
1.8889619430381255	-78.48144794978782
2.310756035139272	-78.13077579736205
3.1393191112614627	-77.46574609314065
3.967882187383654	-76.83730345537286
4.796445263505845	-76.24719742962068
5.625008339628036	-75.69485977351002
6.453571415750227	-75.1795501430722
7.920930823523015	-74.3545919583077
9.388290231295803	-73.63611083123179
10.855649639068591	-73.0167053277202
13.165730652191101	-72.22193726344216
15.47581166531361	-71.61933456848365
17.78589267843612	-71.17814274090561
20.09597369155863	-70.8698933690619
22.40605470468114	-70.6694300477496
24.71613571780365	-70.55401787647608
27.02621673092616	-70.50561578042577
29.336297744048668	-70.50877728570859
31.646378757171178	-70.5505660032334
33.95645977029369	-70.62124814900395
36.266540783416204	-70.71271059720151
38.57662179653872	-70.81822759850749
43.25779005889551	-71.0572924255245
47.9389583212523	-71.30625730640602
52.62012658360909	-71.54847448095339
57.301294845965884	-71.76952483746729
61.982463108322676	-71.96417008666835
66.66363137067947	-72.14238566374725
71.34479963303626	-72.29745973375758
76.02596789539305	-72.42839149424817
80.70713615774984	-72.54061363470244
85.38830442010664	-72.625357125703
88.60249422217285	-72.67170917885883
91.81668402423907	-72.7145582398407
95.03087382630528	-72.75198819217177
98.2450636283715	-72.78611069121185
101.45925343043771	-72.81857955574225
104.67344323250393	-72.84316701821824
107.88763303457014	-72.86445008506676
111.10182283663636	-72.88578096489637
114.31601263870257	-72.89791449263366
116.53009421563408	-72.90288505567375
118.74417579256558	-72.90928445283508
120.95825736949709	-72.91675254744527
123.1723389464286	-72.92447955986034
125.3864205233601	-72.93183102038992
128.71070215721406	-72.93908359612598
132.03498379106802	-72.94491342716753
135.35926542492197	-72.95009464838058
138.68354705877593	-72.95402952117031
142.0078286926299	-72.95746255795277
145.33211032648384	-72.960481908347
154.25188252833078	-72.96610977302261
169.5990079514474	-72.96682424921993
184.946133374564	-72.97124345658025
200.2932587976806	-72.97113292823593
215.64038422079722	-72.9702178480489
230.98750964391382	-72.97218723421419
246.33463506703043	-72.97247418425813
261.68176049014704	-72.97569762459919
277.02888591326365	-72.97488523501093
292.37601133638026	-72.97307906943209
307.72313675949687	-72.97662629773679
323.0702621826135	-72.97557179346643
338.4173876057301	-72.97302909406041
353.7645130288467	-72.97504444050169
369.1116384519633	-72.97472398466158
384.4587638750799	-72.97746270407183
399.8058892981965	-72.97835432006006
415.1530147213131	-72.97283976713246
430.50014014442974	-72.97496591650686
445.84726556754634	-72.97601372698442
461.19439099066295	-72.970829845215
476.54151641377956	-72.97381523044045
491.88864183689617	-72.97326180803265
507.2357672600128	-72.97367614676567
522.5828926831294	-72.97768930429172
530.9999999999882	-72.97759151985336
531.0000000000059	-72.97759151985336
531.000044855225	-72.97312285675194
531.0001592639344	-72.96210602676994
531.0004518282512	-72.93555342784472
531.0007443925681	-72.91017445890894
531.0013032473845	-72.86450074302249
531.0018621022009	-72.8208742297579
531.002920584668	-72.74346737004944
531.0039790671351	-72.6702356050474
531.0059091332861	-72.5443561830232
531.0078391994371	-72.42721009814514
531.0121538225072	-72.19090061192279
531.0164684455774	-71.98237898035484
531.0207830686476	-71.79356746519672
531.0250976917177	-71.61886345038194
531.0294123147879	-71.45461941156823
531.0363463438724	-71.20623005002889
531.0432803729569	-70.97365036471135
531.0541588173019	-70.63323734832801
531.0650372616468	-70.31644381917974
531.084377649658	-69.79788556197649
531.1037180376692	-69.32195658912724
531.1230584256804	-68.87884137802793
531.1423988136916	-68.46293470696156
531.1617392017027	-68.07017773869421
531.1926195471556	-67.48359224626616
531.2234998926084	-66.93792192444964
531.2543802380612	-66.42581840112464
531.3021818168024	-65.68808141880888
531.3499833955436	-65.00544299180525
531.3977849742848	-64.36845619828601
531.4888176453679	-63.25703562790051
531.579850316451	-62.253409053411985
531.6708829875341	-61.337274427647735
531.7619156586172	-60.49204012752945
531.8529483297003	-59.70400136229554
531.9439810007834	-58.9631334694376
532.0350136718665	-58.26212308594596
532.2068912149853	-57.024881554608264
532.378768758104	-55.871491301213155
532.5506463012227	-54.77069161622093
532.7225238443415	-53.693578107887355
532.8944013874602	-52.600458639382786
533.066278930579	-51.44742784347541
533.2381564736977	-50.15346864509341
533.4100340168164	-48.57698186135841
533.4530034025961	-48.11074367833823
533.4959727883758	-47.59864057337733
533.5622663122531	-46.688382592991765
533.6285598361304	-45.56708177001296
533.6451332170998	-45.24176070222589
533.6617065980691	-44.892460078925204
533.6866539881664	-44.31312320002418
533.7116013782637	-43.65419870653427
533.736548768361	-42.89122637771565
533.7614961584583	-41.98687538325808
533.7748961806591	-41.42345798354206
533.7882962028599	-40.78898767744173
533.8016962250607	-40.06694662423349
