t	v
0.0	-80.0
7.274241735607149e-05	-79.99943121357069
0.0010885719742489452	-79.99165288722314
0.0034907539469347555	-79.97372486693047
0.005892935919620566	-79.95608991410863
0.010200954959392387	-79.92490388271929
0.01720870718477252	-79.87511215346406
0.030373726443892045	-79.78373206550188
0.04353874570301157	-79.69445088702538
0.056703764962131094	-79.60663605458636
0.06986878422125062	-79.51992873784829
0.08965970326209947	-79.39119719401953
0.10945062230294833	-79.26418573427554
0.12924154134379717	-79.1386992046561
0.16222132710531648	-78.93266679137653
0.19520111286683578	-78.73022695460091
0.258823521958698	-78.34914055139879
0.32244593105056024	-77.97965697594802
0.3860683401424225	-77.62110958571458
0.4496907492342847	-77.27301363540867
0.513313158326147	-76.93493375823424
0.6368547136425602	-76.3056373311626
0.7603962689589734	-75.71013827711103
0.8839378242753866	-75.14634008480832
1.0074793795917998	-74.61250270787284
1.131020934908213	-74.10711028146878
1.2545624902246262	-73.62878355004489
1.451961793579374	-72.91755274012428
1.649361096934122	-72.26734145290105
1.8467604002888698	-71.67367172404062
2.144475480741022	-70.87626242511227
2.4421905611931742	-70.18522662679588
2.7399056416453265	-69.58887462650183
3.228418191860192	-68.78833667593327
3.716930742075058	-68.17457944742308
4.205443292289924	-67.7140230936749
4.693955842504789	-67.37866283239376
5.182468392719655	-67.14525505627203
5.670980942934521	-66.99459559622406
6.434348071957829	-66.88782649551781
7.197715200981137	-66.89760192985113
7.961082330004445	-66.9898528986925
8.724449459027753	-67.13916126995632
9.48781658805106	-67.32677111687418
10.251183717074369	-67.53904403387962
11.014550846097677	-67.76608193482853
11.777917975120985	-68.00088723012544
12.979460289818256	-68.3744944898776
14.181002604515527	-68.74266154602034
15.382544919212798	-69.09926432704502
16.58408723391007	-69.44034219696941
17.78562954860734	-69.76408017917176
20.13054588103822	-70.34313182191146
22.4754622134691	-70.85521081641386
24.82037854589998	-71.30824694507874
27.16529487833086	-71.70530011544766
29.510211210761742	-72.05207477516204
31.855127543192623	-72.3549477806579
34.2000438756235	-72.61552349143285
36.54496020805438	-72.84008834383461
38.889876540485254	-73.03535454573247
43.207529650345684	-73.32165033200029
47.525182760206114	-73.53470906130697
51.842835870066544	-73.69344494128634
56.160488979926974	-73.81163594590163
60.478142089787404	-73.89799506213431
64.79579519964784	-73.95979513701663
69.11344830950827	-74.00534892668183
73.4311014193687	-74.03898371861789
77.74875452922913	-74.06263869640146
82.06640763908956	-74.08113748788298
86.38406074894999	-74.09615571009665
90.70171385881042	-74.10576579850431
95.01936696867085	-74.11334917292308
99.33702007853128	-74.12125107661463
103.65467318839171	-74.12541551025622
107.97232629825214	-74.12785463220017
112.28997940811257	-74.133026851988
116.607632517973	-74.13574971334054
120.92528562783343	-74.13732389314107
125.24293873769386	-74.1402678601572
129.5605918475543	-74.14167898187017
133.87824495741472	-74.14256471467021
138.19589806727515	-74.14422226159779
145.80784206851496	-74.14484969413958
153.41978606975476	-74.14613824619867
161.03173007099457	-74.14863676820647
174.23475693628782	-74.148316748822
187.43778380158108	-74.15330961665053
200.64081066687433	-74.1508988310063
213.84383753216758	-74.14453702555352
220.51621865137835	-74.15180584464689
227.18859977058912	-74.15276836496767
233.8609808897999	-74.15426021893606
236.81780489403587	-74.15529571288569
239.77462889827183	-74.15554418870582
242.73145290250778	-74.15559164473002
250.43707943473902	-74.15551117050221
268.674933314057	-74.1553652054479
283.181877757832	-74.15633097856154
297.688822201607	-74.15605516212031
312.19576664538204	-74.155365515469
339.4869504957372	-74.1581536663472
346.30974645832595	-74.1563818598126
353.1325424209147	-74.15640019273782
359.9553383835035	-74.15727292389788
366.77813434609226	-74.1571615287429
373.60093030868103	-74.15657815230506
384.57565303600967	-74.1571880795018
395.5503757633383	-74.1571059304553
406.52509849066695	-74.15656252251507
424.619343835529	-74.15759152392671
442.713589180391	-74.15727348929077
460.80783452525304	-74.15580712226094
496.39972127325257	-74.15942751371489
505.0497909549365	-74.15735747232121
513.6998606366204	-74.1566772553284
522.3499303183044	-74.15950676217155
530.9999999999882	-74.15761141934765
531.0000000000059	-74.15761141934765
531.0000075910305	-74.15688219714148
531.0000426636062	-74.15353560732306
531.0003769398261	-74.12317097650575
531.0007112160459	-74.0939993283032
531.0013523477967	-74.04027854962469
531.0019934795474	-73.98890106679752
531.0035916112535	-73.86793974597117
531.0051897429595	-73.75461655119608
531.0067878746655	-73.64653806926741
531.0083860063716	-73.54240996383405
531.0108739029299	-73.38634142838352
531.0133617994883	-73.23664095031849
531.0172695884386	-73.01167240094004
531.0211773773889	-72.7973855613111
531.0250851663392	-72.59197575170022
531.0316171626147	-72.26485676425301
531.0381491588902	-71.95454274539479
531.0487466699644	-71.47898094623864
531.0593441810387	-71.02985652143734
531.0699416921129	-70.60134440233243
531.0805392031872	-70.19001016087213
531.0911367142614	-69.793545741585
531.1079677253085	-69.190435264701
531.1247987363556	-68.61500126292356
531.1416297474027	-68.06312325170498
531.1679839864756	-67.23970064321311
531.1943382255486	-66.45887292792553
531.2206924646215	-65.7147484066528
531.26979285307	-64.411374808319
531.3188932415186	-63.20005505500765
531.3679936299671	-62.06748485749212
531.4170940184157	-61.00277747476996
531.4661944068642	-59.99686031101186
531.5152947953128	-59.042707100520104
531.5904868311043	-57.66924539584991
531.6656788668957	-56.387365994230365
531.7408709026872	-55.18214150055641
531.8160629384787	-54.03892996729963
531.8912549742702	-52.94284176031066
532.0098289718624	-51.27057414437629
532.1284029694546	-49.599438500521096
532.2469769670467	-47.81700538899445
532.3655509646389	-45.72599404259327
532.443382911786	-44.00886470258118
532.521214858933	-41.743444847088114
532.5707097619985	-39.80233103916207
532.620204665064	-37.16037997680012
532.6530159655257	-34.78139607613941
532.6858272659874	-31.581997494947988
532.7186385664492	-27.08040537763854
532.7403829670998	-23.02612031865719
532.7621273677504	-17.763559232228914
532.7762158479866	-13.597495215713256
532.7903043282228	-8.83536841743072
532.8043928084589	-3.5643382686071967
532.8184812886951	2.0138081961435543
532.8325697689313	7.590401395344408
532.8466582491675	12.835819500242616
532.8557366940237	15.9177941439682
532.8648151388799	18.72250671721283
532.873893583736	21.23028818524208
532.8829720285922	23.43713041870266
532.8920504734484	25.353992489798287
532.9011289183046	27.001386763062246
532.9102073631608	28.403100028182244
532.919285808017	29.58237910633509
532.9283642528732	30.56070010370347
532.9374426977294	31.35771475197175
532.9465211425855	31.991351949670157
532.9555995874417	32.47785217961572
532.9646780322979	32.831849359535816
532.9737564771541	33.06655022843299
532.9828349220103	33.19396071569285
532.9919133668665	33.225064442076885
533.0009918117227	33.169941158307545
533.0100702565788	33.03783993320753
533.019148701435	32.83722393239693
533.0282271462912	32.57580184112012
533.0373055911474	32.260560622840075
533.0463840360036	31.897795666616716
533.0554624808598	31.49316167023703
533.064540925716	31.05172744121561
533.0736193705721	30.57803345400046
533.0826978154283	30.076149362215002
533.0917762602845	29.5497160716697
533.1008547051407	29.001989642962087
533.1099331499969	28.435871740590695
533.1190115948531	27.853934026182532
533.1280900397093	27.258441860767523
533.1371684845654	26.65137956832817
533.1462469294216	26.034477497173018
533.1553253742778	25.409239918202974
533.164403819134	24.776972450203655
533.1785733748476	23.778738498151174
533.1927429305612	22.769722899106405
533.2069124862747	21.752828213840225
533.2210820419883	20.730411271497978
533.2352515977019	19.70441785623696
533.2494211534155	18.676457510617123
533.2635907091291	17.647861949293233
533.2777602648426	16.619738827157434
533.2919298205562	15.593019073805493
533.3060993762698	14.568494469699687
533.3202689319834	13.546844799463045
533.334438487697	12.528656513311855
533.3486080434105	11.514435836861523
533.3627775991241	10.504618917314577
533.3769471548377	9.499580384012914
533.3911167105513	8.499640381986957
533.4052862662649	7.505069468681862
533.4194558219784	6.516090985141632
533.433625377692	5.532881354191588
533.4477949334056	4.555569270386203
533.4619644891192	3.5842348087512588
533.4761340448327	2.618909567842018
533.4976052859827	1.1675537719141715
533.5190765271326	-0.27027176465242436
533.5405477682825	-1.6949609575357014
533.5620190094324	-3.107033991151602
533.5834902505824	-4.507119309024083
533.6049614917323	-5.895953903032273
533.6264327328822	-7.27438277874056
533.6479039740321	-8.643350581637373
533.6693752151821	-10.003836162551558
533.690846456332	-11.3566908752071
533.7123176974819	-12.702017839977785
533.7337889386318	-14.034483919085488
533.7552601797818	-15.350671829058038
533.7767314209317	-16.65123977084825
533.7982026620816	-17.935288857815017
533.8196739032315	-19.199616214147262
533.8411451443815	-20.443950233557256
533.8626163855314	-21.672157464388924
533.8840876266813	-22.887724105603997
533.9055588678312	-24.091171181270827
533.9270301089812	-25.28254605952421
533.9485013501311	-26.46412844420671
533.969972591281	-27.639115445683537
533.991443832431	-28.809512355170824
534.0129150735809	-29.976035351638764
534.0343863147308	-31.139385548683702
534.0558575558807	-32.300472974371864
534.0773287970306	-33.45953514319862
534.0988000381806	-34.615637633076425
534.1202712793305	-35.767034572614875
534.1417425204804	-36.91151425035514
534.1632137616303	-38.04626195461948
534.1846850027803	-39.16771887015734
534.2061562439302	-40.27183632187739
534.2276274850801	-41.354438896444336
534.24909872623	-42.41169062605743
534.27056996738	-43.4414604155138
534.2920412085299	-44.44351363792059
534.3135124496798	-45.41600948377725
534.3349836908297	-46.355905671541144
534.3564549319797	-47.26159162986151
534.3779261731296	-48.13235433915503
534.3993974142795	-48.96619265859233
534.4208686554294	-49.76036204170474
534.4423398965794	-50.51359847619849
534.4638111377293	-51.22648009445291
534.4852823788792	-51.89997351439845
534.5067536200291	-52.53465882560818
534.5282248611791	-53.13132221930067
534.549696102329	-53.691536585416465
534.5711673434789	-54.217375964773055
534.5926385846288	-54.71085061646772
534.6141098257788	-55.17378934098156
534.6355810669287	-55.608060019977124
534.6570523080786	-56.015651269828616
534.6785235492285	-56.39851989159431
534.6999947903785	-56.758456936255264
534.7214660315284	-57.09710821822446
534.7546483454015	-57.58224596550763
534.7878306592746	-58.02560969829173
534.8210129731477	-58.431891727564945
534.8541952870208	-58.80520183230429
534.887377600894	-59.1491189292103
534.9205599147671	-59.46674473376957
534.9537422286402	-59.760760278474166
534.9869245425133	-60.033482926446226
535.0201068563864	-60.28691712389944
535.0532891702595	-60.522796622261666
535.0864714841326	-60.742621780815924
535.1196537980057	-60.94769470171099
535.1528361118789	-61.13915096614353
535.186018425752	-61.31798602929019
535.2192007396251	-61.48507663281479
535.2523830534982	-61.641198992056665
535.2855653673713	-61.787044767423
535.3376821392932	-61.99678907425363
535.389798911215	-62.184752761111675
535.4419156831369	-62.35282979207548
535.4940324550588	-62.502595705682495
535.5461492269807	-62.635476764718305
535.5982659989025	-62.75274769577896
535.6503827708244	-62.855555600197654
535.7024995427463	-62.944944389030546
535.7546163146682	-63.02187167937182
535.80673308659	-63.087219160981704
535.8588498585119	-63.14179519256416
535.9109666304338	-63.18634466777376
535.9630834023557	-63.22155484737887
536.0152001742775	-63.24805882026935
536.0673169461994	-63.26643870872139
536.1194337181213	-63.277228387714494
536.1715504900432	-63.28091726282359
536.2729303736413	-63.26935343453905
536.3743102572395	-63.235484420074286
536.4756901408376	-63.181851781196606
536.5770700244358	-63.11061144644659
536.6784499080339	-63.023615181970776
536.7798297916321	-62.92247753460503
536.8812096752303	-62.808624321402085
536.9825895588284	-62.683325516366835
537.1425567812978	-62.46499420708422
537.3025240037672	-62.22486855422001
537.4624912262366	-61.9663569771183
537.7116513251373	-61.53372396517406
537.960811424038	-61.072613161925695
538.2099715229386	-60.59042741421711
538.4591316218393	-60.092959265288385
538.8527120319295	-59.28713512290621
539.2462924420197	-58.46849320796019
539.6398728521099	-57.645793665043136
540.0334532622	-56.82399733005052
540.4270336722902	-56.00539833299492
540.8206140823804	-55.188687210585066
541.2141944924706	-54.368973193732465
541.8313154959595	-53.05123312411044
542.4484364994485	-51.625930979551754
543.0655575029374	-49.914333480860805
543.2198377538097	-49.39767594009975
543.3741180046819	-48.811158230245525
543.5283982555542	-48.12617161691414
543.6826785064264	-47.297795450244344
543.8369587572987	-46.24409119331592
543.991239008171	-44.78136420983773
544.0906503233163	-43.44748954421454
544.1900616384615	-41.527468250641746
544.2516650818702	-39.82921314138181
544.3132685252789	-37.42947779893742
544.3535999063662	-35.24070975250024
544.3939312874535	-32.24790363847213
544.4342626685408	-27.976643405207394
544.4608488744852	-24.1180081034146
544.4874350804297	-19.087342686530302
544.5043048520907	-15.191245485575
544.5211746237518	-10.76036947344553
544.5380443954128	-5.889306743841015
544.5549141670739	-0.769104290849342
544.5717839387349	4.3240899571592655
544.588653710396	9.106299065203393
544.5995862727291	11.937337709720598
544.6105188350622	14.522826835413365
544.6214513973953	16.846524043676766
544.6323839597284	18.904308129210108
544.6433165220615	20.70429342838939
544.6542490843946	22.262571462784553
544.6651816467277	23.59793953889997
544.6761142090608	24.72877307516216
544.6870467713939	25.672214578163583
544.697979333727	26.444334254829712
544.70891189606	27.06027548602293
544.7198444583931	27.53421041116258
544.7307770207262	27.87928113107068
544.7417095830593	28.107628732673685
544.7526421453924	28.230471596156356
544.7635747077255	28.258163773864826
544.7745072700586	28.20021337994657
544.7854398323917	28.065287679703832
544.7963723947248	27.86123823988888
544.8073049570579	27.59515805194933
544.818237519391	27.273460295034454
544.8291700817241	26.901961665324635
544.8401026440572	26.485948793764095
544.8510352063903	26.030239360043296
544.8619677687234	25.539215950813347
544.8729003310565	25.01685505753325
544.8838328933896	24.466745388081264
544.8947654557227	23.892104591855894
544.9056980180558	23.295799217487772
544.9166305803889	22.68036961422577
544.927563142722	22.048060461062757
544.9384957050551	21.400856540075345
544.9494282673882	20.740521127766108
544.9603608297213	20.068632198549558
544.9712933920543	19.38661275230978
544.9822259543874	18.69575286506017
544.9931585167205	17.9972252718916
545.0040910790536	17.292097433788037
545.0207771845245	16.205336139072273
545.0374632899953	15.108530825192958
545.0541493954662	14.004350955153505
545.070835500937	12.895119795906089
545.0875216064079	11.782856496676755
545.1042077118788	10.669307518287509
545.1208938173496	9.555978327903777
545.1375799228205	8.444165094001281
545.1542660282913	7.334981949376362
545.1709521337622	6.229380640455427
545.187638239233	5.128162476063601
545.2043243447039	4.031984983987223
545.2210104501747	2.941366812630342
545.2376965556456	1.856694598437714
545.2543826611164	0.7782345073477567
545.2710687665873	-0.2938505916902432
545.2877548720581	-1.3594811348728166
545.304440977529	-2.418644734576684
545.3211270829999	-3.4713881713129258
545.3378131884707	-4.517814720982752
545.3544992939416	-5.558081175829266
545.3711853994124	-6.592392471247221
545.3878715048833	-7.62099626717594
545.4045576103541	-8.644176442870647
545.421243715825	-9.662248859136575
545.4379298212958	-10.675515121849351
545.4546159267667	-11.68419541510429
545.4713020322375	-12.688118979418247
545.4879881377084	-13.685272682376665
545.5046742431792	-14.674596099306832
