t	v
0.0	-80.0
0.00019565455330560475	-79.99897025881636
0.0011826301420205208	-79.9943631564873
0.0038988823976395066	-79.98346891869181
0.00939692533423554	-79.96497871027857
0.014894968270831574	-79.94866746251766
0.024770672753281556	-79.92319977190843
0.03464637723573154	-79.9000795858034
0.05037715893339154	-79.86678491865321
0.07448939559145301	-79.81948566363857
0.09860163224951447	-79.77587656660411
0.15490973762829716	-79.68362181760547
0.21121784300707985	-79.60123848974771
0.2675259483858625	-79.52531438984464
0.3238340537646452	-79.45392988437213
0.38014215914342786	-79.38597767809145
0.47521779390621616	-79.27722657692621
0.5702934286690045	-79.17445832648558
0.7857022221005031	-78.95816208705689
1.0011110155320018	-78.75785476121095
1.2165198089635003	-78.56901917929994
1.4319286023949989	-78.38958988962003
1.6473373958264974	-78.21818140828289
2.014812675548514	-77.94131173846999
2.3822879552705305	-77.68045187894457
2.749763234992547	-77.43283807508931
3.3177349757270145	-77.07280045868136
3.885706716461482	-76.736446940372
4.796874577065215	-76.2398130875625
5.708042437668948	-75.78914873027267
6.619210298272681	-75.37890232386903
8.092199300520365	-74.79139327900825
9.56518830276805	-74.28680389542589
11.038177305015735	-73.85492617331899
12.51116630726342	-73.48580942821144
13.984155309511104	-73.17161506038892
15.457144311758789	-72.90528307292361
17.792709074300653	-72.56642673021699
20.128273836842517	-72.313155681375
22.46383859938438	-72.1274034716438
24.799403361926245	-71.99537764803567
27.13496812446811	-71.90553848515091
29.470532887009973	-71.84843157071734
31.806097649551837	-71.81704076410472
34.1416624120937	-71.80537205893499
36.477227174635566	-71.80853301001291
38.81279193717743	-71.8229396569049
42.569905827890985	-71.8624311109021
46.32701971860454	-71.91410861086675
50.084133609318094	-71.97165810633298
56.736837670322004	-72.0747278215337
63.389541731325906	-72.171516516706
70.04224579232981	-72.25879656117466
76.69494985333371	-72.33410794254318
83.34765391433761	-72.39813073737957
90.00035797534152	-72.45471942094508
96.65306203634542	-72.49772360320956
103.30576609734932	-72.53166627989982
109.95847015835322	-72.56798330667762
116.61117421935712	-72.58539288590124
120.85578495969794	-72.5925884212706
125.10039570003876	-72.60376393811077
129.3450064403796	-72.61100264698696
133.5896171807204	-72.61935528358599
137.83422792106123	-72.62964075042656
142.07883866140205	-72.63747849678732
146.32344940174286	-72.64787611045571
150.56806014208368	-72.65643489289985
154.8126708824245	-72.65700148318398
159.05728162276532	-72.66588127843134
161.80520046833013	-72.67398927176036
164.55311931389494	-72.67806521509114
167.30103815945975	-72.68068811518955
170.04895700502456	-72.68139854663937
172.79687585058937	-72.67998585038299
175.54479469615418	-72.68141371697098
178.292713541719	-72.68262363450954
181.0406323872838	-72.68205062429607
183.78855123284862	-72.68489992407217
186.53647007841343	-72.6856237949246
189.28438892397824	-72.6844146011201
192.03230776954305	-72.68817025220275
194.78022661510786	-72.68795254496844
197.52814546067268	-72.68652770673798
200.2760643062375	-72.69159579385493
203.0239831518023	-72.68968319042932
204.85959726240546	-72.68552244007667
206.69521137300862	-72.68417522863842
208.53082548361178	-72.68424033482435
210.36643959421494	-72.68557739614243
212.2020537048181	-72.68816608181251
215.35570729153716	-72.69137599273266
218.50936087825622	-72.69073785742309
223.45943740531217	-72.69190978335608
228.40951393236813	-72.69275244441747
233.35959045942408	-72.69278093765882
238.30966698648004	-72.69532673339344
243.259743513536	-72.69697104750614
248.20982004059195	-72.6967783990924
255.84851341137747	-72.69778028052636
263.487206782163	-72.69895556453478
276.6969466460842	-72.7008439771216
319.9916373900218	-72.70110420615096
363.28632813395944	-72.70333437732499
406.58101887789707	-72.70475662798424
472.7791203503186	-72.70335282454775
530.9999999999882	-72.70501959463937
531.0000000000059	-72.70501959463937
531.0000607541962	-72.70802552221166
531.0002448323626	-72.71668557482182
531.0007050204488	-72.73670787029506
531.0014369771181	-72.76615385929415
531.0026215299218	-72.80993944598114
531.0038060827255	-72.85085231754867
531.0059718513518	-72.92058759326838
531.0092341268527	-73.01525930462806
531.0157961793298	-73.1795932748215
531.0223582318068	-73.31922737935444
531.0289202842839	-73.44362220521391
531.035482336761	-73.55814323631677
531.0420443892381	-73.66563585166784
531.0533601680801	-73.83924700498484
531.0646759469221	-74.00021616673214
531.0828646382793	-74.23834530692132
531.1010533296364	-74.45639164187627
531.1334673034871	-74.80772602604561
531.1658812773378	-75.12450076648828
531.1982952511885	-75.41545651172393
531.2307092250392	-75.68531000435426
531.2631231988898	-75.93736682970898
531.315357993133	-76.3123588121189
531.3675927873762	-76.65635098139454
531.4198275816194	-76.9754280220943
531.5012707973513	-77.43231168606033
531.5827140130831	-77.8490787940782
531.6641572288149	-78.2331803156691
531.8168843885654	-78.88396587044816
531.9696115483159	-79.46273830928763
532.1223387080664	-79.98403682213299
532.2750658678169	-80.4595827940645
532.4277930275674	-80.89874583786055
532.5805201873179	-81.30799068706911
532.8201877841816	-81.90035678820956
533.0598553810453	-82.44212377910296
533.299522977909	-82.94215941712446
533.5391905747726	-83.4076483952038
533.7788581716363	-83.84415549240833
534.1677381978244	-84.50100391860794
534.7562292022335	-85.39820887172111
535.3447202066426	-86.20207354413921
535.9332112110517	-86.92949675777038
536.5217022154608	-87.59396111029491
537.1101932198699	-88.20619074334383
537.698684224279	-88.77361542795356
538.287175228688	-89.30116534563129
539.3221378154956	-90.14411518304118
540.3571004023031	-90.89183200192714
541.3920629891106	-91.5559637455519
542.4270255759182	-92.14667524176296
543.4619881627257	-92.67242116698718
544.4969507495332	-93.13993171736371
546.3515344876348	-93.8495358009244
548.2061182257364	-94.41686386801204
550.060701963838	-94.86385971316224
551.9152857019396	-95.20955432878563
553.7698694400412	-95.4702780633487
556.5565189892388	-95.73185810127718
559.3431685384364	-95.87024845183186
562.129818087634	-95.91551418475241
564.9164676368316	-95.89164866025718
567.7031171860292	-95.81775285789075
570.4897667352268	-95.70884074240925
574.8336650727935	-95.49619157068516
579.1775634103601	-95.2583887803357
583.5214617479268	-95.01516374264595
587.8653600854934	-94.77973903192199
592.2092584230601	-94.55982894355685
596.5531567606267	-94.35925201130671
600.8970550981934	-94.17964576063225
605.24095343576	-94.0209268990809
609.5848517733267	-93.88202555995393
616.2187821491243	-93.70498011867386
622.8527125249219	-93.56465953742072
629.4866429007195	-93.4543773380288
636.1205732765171	-93.36825689745628
642.7545036523147	-93.30144076544207
654.1749607893859	-93.22061528771816
676.0780421583374	-93.13531145642109
697.981123527289	-93.12822321097327
700.4323419392334	-93.11951843227361
702.8835603511778	-93.10793268929261
705.3347787631222	-93.10239641817711
707.7859971750667	-93.09917724925923
710.2372155870111	-93.09654389053996
712.6884339989555	-93.09408479906256
715.1396524108999	-93.09190624776026
719.0100624800533	-93.08934458101048
722.8804725492067	-93.08774533179164
726.7508826183602	-93.08674940793992
733.5526587263216	-93.08582846022567
745.2801881662518	-93.08575422995588
757.007717606182	-93.08624520500707
768.7352470461122	-93.08665871965802
780.4627764860425	-93.08685934350216
810.8007111590389	-93.08700890339587
841.1386458320353	-93.08758197674443
871.4765805050317	-93.08801867775465
930.9999999999793	-93.08796646304309
931.0000000000103	-93.08796646304309
931.0000607542837	-93.08496056696377
931.0002448335833	-93.07630078805168
931.000705031098	-93.05628007576301
931.001437029238	-93.02683814528011
931.0026217086503	-92.98306279350957
931.0038063880626	-92.94216525922988
931.0059722840579	-92.87247074082308
931.0092341767447	-92.77789553788647
931.0157945331713	-92.61382173917897
931.0223548895979	-92.47448812577824
931.0289152460244	-92.3504244127361
931.035475602451	-92.23625858117741
931.0420359588776	-92.1291409601728
931.0533475533283	-91.95623166056374
931.064659147779	-91.7960015457992
931.0828405667086	-91.55912818191953
931.1010219856381	-91.34239484900996
931.133422767438	-90.99349854961663
931.1658235492379	-90.67923275972734
931.1982243310377	-90.39081977295051
931.2306251128376	-90.12351915580352
931.2630258946375	-89.87401085355482
931.3152192758873	-89.5032321701209
931.3674126571372	-89.16337039947156
931.419606038387	-88.84833135661373
931.5009971205435	-88.39749276290678
931.5823882027	-87.98656261275838
931.6637792848566	-87.60810355295025
931.8168944324467	-86.96549962700259
931.9700095800368	-86.39477016404693
932.123124727627	-85.88135516352656
932.2762398752171	-85.4135042738742
932.4293550228073	-84.9818116671867
932.5824701703974	-84.57980764368283
932.8198328315443	-84.00511473109808
933.0571954926912	-83.47944494530987
933.2945581538381	-82.99420584355939
933.531920814985	-82.54243911486887
933.7692834761319	-82.11877421692675
934.1548902966601	-81.48049052540483
934.7434985141286	-80.6015364240656
935.3321067315972	-79.81476759208668
935.9207149490657	-79.10345553062817
936.5093231665342	-78.45436115432109
937.0979313840027	-77.85689342258465
937.6865396014712	-77.30371395385416
938.2751478189397	-76.79005638571695
939.3212197030381	-75.96296668278006
940.3672915871365	-75.23264192382337
941.4133634712349	-74.58759326135235
942.4594353553333	-74.0170362800994
943.5055072394317	-73.51260546371167
944.5515791235301	-73.06728802847833
946.2742841961187	-72.44653345929557
947.9969892687074	-71.9472103311966
949.719694341296	-71.55075567311039
951.4423994138846	-71.24048993948777
953.1651044864732	-71.00210690813974
955.786118161274	-70.75008858524572
958.4071318360748	-70.60185567885593
961.0281455108756	-70.53178833375945
963.6491591856764	-70.51891667446395
966.2701728604771	-70.54698869594574
968.8911865352779	-70.60429164290889
971.5122002100787	-70.68107486528892
974.1332138848795	-70.77074496378086
976.7542275596803	-70.86864123180072
980.8748330919669	-71.0277894928951
984.9954386242536	-71.18721732669792
